id,group_id,split,loss,main_nll,sub_nll,loss_reward,reconstruction,format,baseline,weight_0.1,weight_0.2,weight_0.3,transcript_exact_normalized,original_transcript,fixed_transcript,language,instruct
random440_expressivespeech_057::0,random440_expressivespeech_057,analysis,3.652258348464966,2.125480890274048,5.089258193969727,0.3045884538679822,0.6706666666666667,0.9375,0.6973500000000001,0.6607421787201316,0.6241343574402631,0.5875265361603947,False,"I do. I just - I never knew that you thought Robert was more attractive. I mean, thanks. I'm growing up with Robert, okay? I see parts of him that aren't so pretty. I've been in the tub with this guy. Thank you. That's all.","I do. I just—I never knew that you thought Robert was more attractive. Let me tell you something. I grew up with Robert. Okay, I seen parts of him that aren't so pretty. I've been in a tub with this guy.",English,"gender: male; age: adult; accent: US English; voice timbre: bright; emotion intensity: high; pitch: high; volume: high; emphasis: emphasized; emphasized words: belief, implied; prosody: neutral and even with occasional emphasis; pauses: not provided"
random440_expressivespeech_057::1,random440_expressivespeech_057,analysis,3.643314838409424,2.1157302856445312,5.091948509216309,0.31209035557543585,0.5,0.875,0.5375,0.5187090355575436,0.4999180711150872,0.4811271066726308,False,"I do. I just... I never knew that you thought Robert was more attractive. Let me think some. I grew up with Robert, okay? I've seen parts of him that aren't so pretty. I've been in the tub with this guy.","I do. I just—I never knew that you thought Robert was more attractive. Let me tell you something. I grew up with Robert. Okay, I seen parts of him that aren't so pretty. I've been in a tub with this guy.",English,gender: male; age: adult; accent: US English; voice timbre: neutral; emotion: neutral; prosody: monotone with moments of intensity; pauses: oy?
random440_expressivespeech_057::2,random440_expressivespeech_057,analysis,3.629994773864746,2.102360725402832,5.092113494873047,0.32344757421971043,0.391358024691358,0.875,0.43972222222222224,0.43293117717505747,0.4261401321278927,0.419349087080728,False,I do. I just... I never knew that you felt Robert was more attractive. Let me tell you something... I grew up with Robert. Okay? I see parts of him that aren't so pretty. I've been in the tub with this guy. Yes.,"I do. I just—I never knew that you thought Robert was more attractive. Let me tell you something. I grew up with Robert. Okay, I seen parts of him that aren't so pretty. I've been in a tub with this guy.",English,gender: male; age: adult; voice timbre: breathy; emotion: neutral; emotion intensity: low; speaking rate: slow; pitch: high; volume: medium; prosody: repetitive intonation with slight emphasis on 'part'
random440_expressivespeech_309::0,random440_expressivespeech_309,analysis,3.983700227737427,2.3363564014434814,5.491146087646484,0.10629060793521317,0.5,0.9375,0.54375,0.5043790607935213,0.46500812158704263,0.42563718238056397,False,跟刘文文有什么关系啊跟我三鞠躬叫人师父我来知道知道,跟刘雯雯有什么关系啊？哎，跟我三鞠躬，叫人师傅，我来指导指导。,Chinese,gender: male; age: adult; voice timbre: neutral; emotion: neutral; emotion intensity: low; speaking rate: slow; pitch: low; prosody: monotone; pauses: a clear cutting word in the middle
random440_expressivespeech_309::1,random440_expressivespeech_309,analysis,3.983878707885742,2.3377742767333984,5.4870147705078125,0.106223939765424,0.36666666666666664,0.9375,0.42374999999999996,0.39770572730987575,0.3716614546197515,0.3456171819296272,False,跟刘雯雯有什么关系跟我三鞠躬叫声师傅我来试试 worthwhile,跟刘雯雯有什么关系啊？哎，跟我三鞠躬，叫人师傅，我来指导指导。,Chinese,gender: male; age: adult; emotion: angry; emotion intensity: low; speaking rate: moderate; pitch: high; emphasis: emphasized; prosody: strong intonation; pauses: short pause
random440_expressivespeech_309::3,random440_expressivespeech_309,analysis,3.9586907863616942,2.312941551208496,5.485830783843994,0.11600336960792147,0.5,0.96875,0.546875,0.5084753369607922,0.4700756739215843,0.43167601088237645,False,跟刘雯雯有什么关系啊跟我三鞠躬叫人师父我来知道知道,跟刘雯雯有什么关系啊？哎，跟我三鞠躬，叫人师傅，我来指导指导。,Chinese,gender: male; age: adult; voice timbre: bright; emotion: neutral; emotion intensity: low; speaking rate: moderate; pitch: high; volume: low; prosody: monotone; pauses: short pause at the end
random440_expressivespeech_076::0,random440_expressivespeech_076,analysis,2.5642974138259884,1.040906548500061,5.077969551086426,0.969342422189061,0.6666666666666666,1.0,0.7,0.7302675755522394,0.7605351511044788,0.7908027266567182,True,"It'll take approximately ten minutes, but maybe a little less.","It'll take approximately ten minutes, but maybe a little less.",English,gender: female; age: adult; voice timbre: bright; emotion: neutral; speaking rate: moderate; prosody: somewhat expressive; pauses: serious
random440_expressivespeech_076::1,random440_expressivespeech_076,analysis,2.5818903207778927,1.0538774728775024,5.093376159667969,0.9672178570999758,0.5,1.0,0.55,0.5967217857099976,0.6434435714199951,0.6901653571299927,False,This announcement will take approximately 10 minutes.,"It'll take approximately ten minutes, but maybe a little less.",English,"age: adult; voice timbre: breathy; emotion: neutral; speaking rate: slow; pitch: low; volume: medium; emphasis: emphasized; emphasized words: approximately, minutes; prosody: stately; pauses: short segment at the end"
random440_expressivespeech_076::3,random440_expressivespeech_076,analysis,2.6040460824966427,1.0688227415084839,5.117411136627197,0.9643393180871501,0.5333333333333333,1.0,0.58,0.6231005984753817,0.6662011969507633,0.709301795426145,False,"It'll take approximately 10 minutes, but maybe a little less.","It'll take approximately ten minutes, but maybe a little less.",English,gender: male; age: adult; accent: US English; voice timbre: neutral; emotion: neutral; speaking rate: moderate; pitch: low; volume: medium; prosody: steady intonation; pauses: a brief pause after 'little less'
random440_expressivespeech_292::0,random440_expressivespeech_292,analysis,3.0207018613815304,1.6895681619644165,4.437112331390381,0.84004473080429,0.4,0.90625,0.45062500000000005,0.4946294730804291,0.538633946160858,0.582638419241287,False,"Yep, you're gonna want to break off all the other little parts, take off like all the little—","Yep, you're gonna want to break off all the other little parts. Take off like all the little. You see the it's got a little extra branch sticking off there. We want it to be just a straight stick. Yeah. Okay, great. Uh, here's a marshmallow. How many do you want?",English,gender: female; age: adult; voice timbre: neutral; emotion: neutral; speaking rate: moderate; pitch: low; volume: medium
random440_expressivespeech_292::1,random440_expressivespeech_292,analysis,3.008330678939819,1.6769394874572754,4.4379706382751465,0.8464754286004531,0.5072463768115942,0.96875,0.5533967391304349,0.5873196443093207,0.6212425494882067,0.6551654546670926,False,"Yeah! You're gonna want to break off all the other little parts, take off like all the little. You see the it's got a little extra branch sticking off there? We want it to be just a straight stick. Yeah?","Yep, you're gonna want to break off all the other little parts. Take off like all the little. You see the it's got a little extra branch sticking off there. We want it to be just a straight stick. Yeah. Okay, great. Uh, here's a marshmallow. How many do you want?",English,gender: female; age: adult; voice timbre: neutral; prosody: slightly changed rhythm; pauses: a pause at the end of the sentence
random440_expressivespeech_148::0,random440_expressivespeech_148,analysis,3.6449175596237184,1.9119876623153687,5.776432991027832,0.31073855825662067,0.7388888888888889,0.9375,0.75875,0.7159349669367732,0.6731199338735464,0.6303049008103196,False,你请我吃饭嗯不是这不是过年也不是过节的你请我吃什么饭啊,请我吃饭，嗯，不是这不不是过年，也不是过节的，你请我吃什么饭啊？,Chinese,gender: male; age: adult; voice timbre: neutral; emotion: neutral; emotion intensity: low; speaking rate: moderate; pitch: low; volume: medium; prosody: verbal
random440_expressivespeech_148::3,random440_expressivespeech_148,analysis,3.6644295215606686,1.9301927089691162,5.780789375305176,0.2945441662154298,0.8190476190476191,0.90625,0.8277678571428573,0.7753175118596385,0.7228671665764193,0.6704168212932005,False,"你请我吃饭,不是这不是过年也不是过节的,你请我吃什么饭啊。",请我吃饭，嗯，不是这不不是过年，也不是过节的，你请我吃什么饭啊？,Chinese,gender: male; age: adult; voice timbre: bright; emotion: neutral; speaking rate: moderate; volume: medium; prosody: steady intonation; pauses: no significant pauses
random440_expressivespeech_111::0,random440_expressivespeech_111,analysis,3.307785606384277,1.6837131977081299,5.413574695587158,0.6293369761206716,0.3333333333333333,0.96875,0.396875,0.42647536427873384,0.45607572855746764,0.48567609283620145,True,Jeff heard you.,Jeff heard you.,English,gender: male; age: adult; accent: US English; voice timbre: bright; emotion: neutral; speaking rate: moderate; pitch: medium; prosody: steady intonation
random440_expressivespeech_111::1,random440_expressivespeech_111,analysis,3.1803289413452145,1.5513720512390137,5.429856300354004,0.7370514299280058,0.36666666666666664,0.90625,0.42062499999999997,0.4576634763261339,0.49470195265226785,0.5317404289784018,True,Jeff heard you!,Jeff heard you.,English,gender: male; accent: US English; voice timbre: bright; emotion: angry; emotion intensity: high; speaking rate: moderate; pitch: low; prosody: strong intonation with emphasis; pauses: no significant pauses; nonverbal vocalizations: sigh
random440_expressivespeech_111::2,random440_expressivespeech_111,analysis,3.2783607721328734,1.6556955575942993,5.408884048461914,0.6559077323699412,0.4,0.84375,0.4443750000000001,0.4699657732369942,0.49555654647398817,0.5211473197109824,True,Jeff heard you.,Jeff heard you.,English,gender: male; age: adult; accent: US English; voice timbre: bright; speaking rate: moderate; pitch: medium; prosody: clear and articulate; pauses: no specific pause
random440_expressivespeech_111::3,random440_expressivespeech_111,analysis,3.317267966270447,1.689996361732483,5.424238681793213,0.6205954782676142,0.5333333333333333,0.90625,0.5706249999999999,0.5793512144934281,0.5880774289868562,0.5968036434802844,True,Jeff heard you!,Jeff heard you.,English,gender: male; age: adult; voice timbre: bright; emotion: surprised; emotion intensity: high; speaking rate: fast; pitch: high; prosody: advocating; pauses: no
random440_expressivespeech_016::1,random440_expressivespeech_016,analysis,2.831395220756531,1.311336874961853,5.066861152648926,0.9170680562584397,0.7818181818181817,0.9375,0.7973863636363636,0.8109113510803895,0.8244363385244151,0.8379613259684411,False,"Uh, you know, it looks like a fun party and my phone is dead, I might as well. Can't keep boozering. Sweet, let's do it.","Uh, you know, it looks like a fun party, and my phone is dead. I might as well. Can't keep boobering. Sweet, let's do it.",English,"gender: female; age: adult; voice timbre: neutral; emotion: happy; emotion intensity: high; speaking rate: moderate; pitch: medium; volume: medium; emphasis: emphasized; emphasized words: fun party, phone is dead, might as well, boozering, let's do it; prosody: and"
random440_expressivespeech_016::2,random440_expressivespeech_016,analysis,2.8369004011154173,1.316846489906311,5.0668463706970215,0.9154062698274636,0.5641025641025641,0.96875,0.6045673076923077,0.6396976782647977,0.6748280488372876,0.7099584194097777,False,"Uh, you know it looks like a fun party and my phone is dead. I might as well can't keep babering sweet, let's do it","Uh, you know, it looks like a fun party, and my phone is dead. I might as well. Can't keep boobering. Sweet, let's do it.",English,"gender: female; age: adult; accent: US English; voice timbre: bright; emotion: happy; emotion intensity: high; speaking rate: moderate; pitch: medium; volume: high; emphasis: emphasized; emphasized words: fun party, phone is dead, can't keep babering; prosody: fluctuating intonation; pauses: no distinct pauses"
random440_expressivespeech_016::3,random440_expressivespeech_016,analysis,2.835813593864441,1.316318154335022,5.0649847984313965,0.9157367084830809,0.4,1.0,0.4600000000000001,0.5115736708483082,0.5631473416966162,0.6147210125449243,False,This is an example sentence.,"Uh, you know, it looks like a fun party, and my phone is dead. I might as well. Can't keep boobering. Sweet, let's do it.",English,gender: female; age: adult; accent: US English; voice timbre: bright; emotion: neutral; emotion intensity: low; speaking rate: moderate; pitch: medium; volume: medium; prosody: steady intonation; pauses: a brief pause at the end
random440_deear_016::2,random440_deear_016,analysis,3.8537542819976807,2.4278926849365234,4.752871990203857,0.16546887745620462,0.7777777777777778,0.9375,0.7937500000000001,0.7325191099678426,0.6712882199356853,0.6100573299035281,False,"It's probably going to be a little hot. Um, but I would also take some pants too. Did you get the pants? Okay, cool. And then, I think the rest of the stuff is mostly like snacks and stuff. So do you want like some? This is trail mix.","It's probably gonna be a little hot, but I would also take some pants too. Did you get the pants? Okay, cool. And then I think that the rest of the stuff is just mostly like snacks and stuff. So do you want like some? It says trail mix. It says.",English,gender: female; age: adult; voice timbre: neutral; emotion: neutral; emotion intensity: low; speaking rate: moderate; prosody: consistent volume; pauses: no noticeable pause at the end
random440_expressivespeech_138::0,random440_expressivespeech_138,analysis,5.871150970458984,4.218202114105225,5.509829521179199,7.09744245370466e-05,0.16666666666666666,0.5625,0.20625,0.18959043077578702,0.17293086155157406,0.15627129232736112,False,"大家好,我们在 essays 在唐家贡英成立了个说古 autobots 支援中心。",那个老姜，别吃醋了，快下来吃螃蟹吧！啊，都准备好了，大螃蟹。老姜，刚才你说我们什么？别吃醋啊，快下来吃螃蟹。谁说我们吃醋了？你老婆呀，你太太，快下来，来来来来来，太太，快上来吧。,Chinese,Speak naturally in a neutral voice.
random440_expressivespeech_138::2,random440_expressivespeech_138,analysis,5.871150970458984,4.218202114105225,5.509829521179199,7.09744245370466e-05,0.5737373737373737,0.5625,0.5726136363636364,0.5152469964323526,0.45788035650106895,0.40051371656978535,False,一个人叫人老家别吃醋快下来吃螃蟹吧就准备好了大螃蟹触动态你什么别吃醋这下来吃螃蟹真说我们吃醋了你老婆你们太太拿到了来人上衣吧。,那个老姜，别吃醋了，快下来吃螃蟹吧！啊，都准备好了，大螃蟹。老姜，刚才你说我们什么？别吃醋啊，快下来吃螃蟹。谁说我们吃醋了？你老婆呀，你太太，快下来，来来来来来，太太，快上来吧。,Chinese,Speak naturally in a neutral voice.
random440_expressivespeech_254::1,random440_expressivespeech_254,analysis,2.9473838090896605,1.337354302406311,5.366765022277832,0.8751129320416906,0.6444444444444444,0.84375,0.6643749999999999,0.6874418487597246,0.7105086975194491,0.7335755462791739,False,Let's do it! Let's do it! We we we can uh... take the tram from um... from the from the from the park and ride.,Let's do it. Let's do it. We we we can you know we we can take the tram from um you know from the from the from the park and ride.,English,"gender: male; voice timbre: breathy; emotion intensity: high; speaking rate: fast; emphasis: emphasized; emphasized words: do it, take the tram, park and ride; prosody: slightly reverberant with papered resonance; pauses: short nasal込むs before and after emphasis; nonverbal vocalizations: laughter"
random440_expressivespeech_254::3,random440_expressivespeech_254,analysis,2.9138499975204466,1.3045064210891724,5.364478588104248,0.8888296336878392,0.5901960784313726,0.96875,0.6280514705882354,0.6579148261138821,0.6877781816395288,0.7176415371651754,False,Let's do it! We can take the tram from the park and ride.,Let's do it. Let's do it. We we we can you know we we can take the tram from um you know from the from the from the park and ride.,English,gender: male; age: adult; voice timbre: neutral; emotion: happy; emotion intensity: high; speaking rate: moderate; emphasis: emphasized; emphasized words: we can take the tram; prosody: moderate pace; pauses: short pause between 'do it' and 'we'
random440_deear_087::0,random440_deear_087,analysis,2.696430230140686,1.1557098627090454,5.135734558105469,0.9495027531894203,0.4666666666666667,0.84375,0.504375,0.5526586086522753,0.6009422173045508,0.6492258259568261,False,"我真的很生气,帮我翻译成中文,保持我的情绪",我真的很神奇，帮我翻译成中文，保持我的情绪。我真的很神奇，你能帮我做点什么吗？,Chinese,gender: male; age: adult; emotion: angry; emotion intensity: high; prosody: 변화가 나의 목소리를 더 강조; pauses: no significant pauses
random440_deear_087::2,random440_deear_087,analysis,2.7299425840377807,1.1865342855453491,5.1446943283081055,0.9427948813794478,0.43333333333333335,0.96875,0.486875,0.5378211548046115,0.588767309609223,0.6397134644138345,False,"我真的很生气, 帮我翻译成中文, 保持我的情绪。我真的很生气, 你能帮我做点什么吗?",我真的很神奇，帮我翻译成中文，保持我的情绪。我真的很神奇，你能帮我做点什么吗？,Chinese,"gender: male; age: adult; voice timbre: bright; emotion: angry; emotion intensity: high; speaking rate: moderate; pitch: high; emphasis: emphasized; emphasized words: 我真的很生气, 帮我翻译成中文; prosody: very expressive; pauses: no pause"
random440_expressivespeech_246::0,random440_expressivespeech_246,analysis,3.9130371570587155,2.454665184020996,4.861239910125732,0.13572450555254575,0.6901960784313725,0.96875,0.7180514705882354,0.6626043133003526,0.6071571560124699,0.5517099987245874,False,结婚不就是得生孩子吗?有问题吗?,那结婚不就是得生孩子吗？有问题吗？,Chinese,gender: male; age: adult; voice timbre: neutral; emotion: neutral; emotion intensity: low; speaking rate: moderate; pitch: medium; volume: medium; prosody: varied intonation with minimal intensity variation; pauses: no specific pausation
random440_expressivespeech_246::1,random440_expressivespeech_246,analysis,3.860900068283081,2.402060031890869,4.862800121307373,0.16162407868533313,0.8733333333333333,0.53125,0.839125,0.7679540745351999,0.6967831490703998,0.6256122236056,False,这结婚不就是得生孩子吗?有意见吗.,那结婚不就是得生孩子吗？有问题吗？,Chinese,Speak naturally in a neutral voice.
random440_expressivespeech_338::2,random440_expressivespeech_338,calibration,3.1744266986846923,1.6828536987304688,4.971909999847412,0.7415258859131513,0.3,0.90625,0.36062500000000003,0.40477758859131513,0.44893017718263023,0.49308276577394544,False,"头,你有车,还有司机。那是的,你送我走吧。小金呢?小金",啊，原来你有车还有司机，那是得你送我走吧？小金呢？小金。,Chinese,gender: female; age: adult; accent: Mandarin; voice timbre: bright; emotion: neutral; emotion intensity: low; speaking rate: moderate; prosody: neutral intonation; nonverbal vocalizations: laughter
random440_expressivespeech_215::0,random440_expressivespeech_215,analysis,3.2976686000823974,1.5949606895446777,5.675693035125732,0.6385708830615847,0.5,0.875,0.5375,0.5513570883061585,0.565214176612317,0.5790712649184755,False,"I'm... no... I'm... (laughter) I owe you, and you owe me. That's marriage, all right? I mean, it's not-- it's not my fault. You made a bad deal.","I know. I own you, and you own me. That's marriage. All right. It's not my fault. You made a bad deal.",English,gender: male; age: elderly; voice timbre: bright; emotion: angry; emotion intensity: high; speaking rate: slow; pitch: low; prosody: irregular intonation with emphasized segments; pauses: occasional filler sounds for emphasis
random440_expressivespeech_215::1,random440_expressivespeech_215,analysis,3.300063896179199,1.6015071868896484,5.661855697631836,0.6363936093252234,0.5333333333333333,0.75,0.5549999999999999,0.565306027599189,0.5756120551983779,0.585918082797567,False,"I'm no!现代物流企业响应速度为什么特别快?我们现在使用的是高速数据库,能够立即处理大量事务,数据传输延迟不超过0.005秒。此外,我们采用的网络技术也支持瞬间响应,客户可以很快收到答案。","I know. I own you, and you own me. That's marriage. All right. It's not my fault. You made a bad deal.",English,gender: male; age: adult; accent: US English; speaking rate: fast; prosody: variable; pauses: short
random440_expressivespeech_215::2,random440_expressivespeech_215,analysis,3.2838744163513183,1.582702875137329,5.670571804046631,0.6509967580552738,0.6,0.84375,0.624375,0.6294746758055273,0.6345743516110547,0.6396740274165822,False,"I’m no! *(laughter andHigher-pitched, halting speech)* I owe you, and you owe me. That’s marriage. All right? It’s not my fault. You made a bad deal.","I know. I own you, and you own me. That's marriage. All right. It's not my fault. You made a bad deal.",English,gender: male; voice timbre: breathy; emotion: angry; emotion intensity: high; speaking rate: fast; prosody: emotional and demonstrative; pauses: no pauses; nonverbal vocalizations: laughter
random440_expressivespeech_031::1,random440_expressivespeech_031,calibration,2.586932754516601,1.1315276622772217,4.8513503074646,0.9665831284845954,0.611111111111111,0.96875,0.646875,0.6824222017373485,0.7179694034746968,0.7535166052120453,False,Formatting and computer labs. I thought it would be0nerdy and lame. Haha.,"Formatting in computer labs. In here, I thought it would be nerdy and lame.",English,gender: female; age: adult; accent: US English; voice timbre: breathy; emotion: neutral; speaking rate: moderate; pitch: low; volume: medium; prosody: monotone intonation; pauses: no notable pauses
random440_expressivespeech_031::2,random440_expressivespeech_031,calibration,2.6057588338851927,1.1402689218521118,4.8849663734436035,0.9641069212020996,0.43333333333333335,0.9375,0.48375,0.5368273587868766,0.5899047175737533,0.64298207636063,False,"Formatting and computer labs are commonplace in this area, yet some offices fear they are gritty and outdated.","Formatting in computer labs. In here, I thought it would be nerdy and lame.",English,gender: male; age: adult; accent: US English; voice timbre: neutral; emotion: neutral; speaking rate: moderate; prosody: monotone delivery; pauses: a brief natural pause
random440_expressivespeech_031::3,random440_expressivespeech_031,calibration,2.5857497215270993,1.128138780593872,4.858703136444092,0.9667331027101821,0.6333333333333333,0.71875,0.641875,0.675214976937685,0.7085549538753698,0.7418949308130547,False,In computer labs here I thought it would be nerdy.,"Formatting in computer labs. In here, I thought it would be nerdy and lame.",English,gender: female; age: adult; accent: US English; voice timbre: bright
random440_expressivespeech_068::2,random440_expressivespeech_068,analysis,4.095061159133911,2.273576021194458,6.071617126464844,0.0712781107156846,0.3333333333333333,0.96875,0.396875,0.3706694777382351,0.34446395547647024,0.31825843321470537,False,没人啊连这耳朵也没了,哎呦，没人啊！哎呦，等等等，关吧关吧，这耳朵也是没治了。,Chinese,"gender: male; age: adult; emotion: sad; emotion intensity: high; speaking rate: moderate; pitch: low; volume: medium; emphasis: emphasized; emphasized words: 耳朵, 没人; prosody: melancholic; pauses: a momentary pause after announcement"
random440_expressivespeech_310::1,random440_expressivespeech_310,analysis,3.7644444465637203,2.3357033729553223,4.762470245361328,0.21980480424026738,0.5933333333333334,0.9375,0.62775,0.5903971470906935,0.5530442941813868,0.5156914412720803,False,Why werestripe noirc ... because of me? again?,Why? Why? Because of me?,English,gender: female; age: adult; accent: US English; voice timbre: bright; speaking rate: moderate; prosody: neutral intonation; pauses: no pauses implied
random440_expressivespeech_310::3,random440_expressivespeech_310,analysis,3.6198160648345947,2.185847043991089,4.7798967361450195,0.3322697917258804,0.3,1.0,0.37,0.37322697917258807,0.37645395834517603,0.3796809375177641,False,"Why,温暖为什么,因为是我?",Why? Why? Because of me?,English,voice timbre: breathy; speaking rate: fast; pitch: high; volume: high; prosody: emphasized
random440_expressivespeech_101::1,random440_expressivespeech_101,calibration,3.234260582923889,1.7278367280960083,5.0214128494262695,0.6939326441046819,0.4,0.8125,0.44125000000000003,0.4706432644104683,0.5000365288209364,0.5294297932314046,False,A homeless and desperate person截图 is cherished by a shady party.,"Chip Fielder, no, that's all fake. Fake is Trisha Tazaki's shelter dogs. Careful, buddy. Look, maybe you should go.",English,gender: male; age: teenager; emotion: neutral; speaking rate: fast; prosody: fluctuating intonation; pauses: no significant pauses
random440_expressivespeech_101::2,random440_expressivespeech_101,calibration,3.25181405544281,1.7441104650497437,5.025678634643555,0.6790755333957498,0.5266666666666667,0.875,0.5615000000000001,0.5767408866729083,0.5919817733458167,0.607222660018725,False,"Ship Palmer does not only think it’s Trisha taking Jessica to foster dogs. Jeff says, 'Well, maybe you should go.'","Chip Fielder, no, that's all fake. Fake is Trisha Tazaki's shelter dogs. Careful, buddy. Look, maybe you should go.",English,gender: male; age: adult; accent: US English; voice timbre: bright; emotion: neutral; speaking rate: moderate; prosody: slightly monotone; pauses: short to moderate pauses
random440_expressivespeech_101::3,random440_expressivespeech_101,calibration,3.2684934377670287,1.7592843770980835,5.030696868896484,0.6646133739030234,0.3814814814814815,0.96875,0.4402083333333333,0.46852152257548757,0.49683471181764166,0.525147901059796,False,ship fielder no thats no fake fake is tricia to_props dogs yep oh somebody but maybe you should go,"Chip Fielder, no, that's all fake. Fake is Trisha Tazaki's shelter dogs. Careful, buddy. Look, maybe you should go.",English,gender: male; age: adult; accent: US English; voice timbre: neutral; emotion: neutral; speaking rate: moderate; pitch: low; prosody: neutral; pauses: a moderate pause between phrases
random440_deear_014::0,random440_deear_014,calibration,3.0847568035125734,1.4890751838684082,5.318938732147217,0.8032312410027077,0.6666666666666666,1.0,0.7,0.7136564574336041,0.7273129148672082,0.7409693723008123,False,"Barry, what's this? And I go, I don't know. Just goes back.","Barry, what's this? And I go, I don't know. She goes, is this?",English,gender: male; age: adult; voice timbre: neutral; emotion: neutral; speaking rate: slow; pitch: low; volume: medium; prosody: emotionally neutral; pauses: no pause
random440_deear_014::3,random440_deear_014,calibration,3.0740676164627074,1.4815176725387573,5.308499813079834,0.8097916945965229,0.4,0.9375,0.45375000000000004,0.49472916945965234,0.5357083389193046,0.5766875083789569,False,"What's this, and I go, 'I don't know. Is he just本地词汇, 强调可能词 upcoming?'.","Barry, what's this? And I go, I don't know. She goes, is this?",English,gender: male; age: adult; voice timbre: bright; emotion: neutral; speaking rate: moderate; volume: medium; prosody: stretches with emphasis传递强弱; pauses: a brief moment before emphasis fabric; nonverbal vocalizations: laughter
random440_expressivespeech_041::1,random440_expressivespeech_041,calibration,3.296908736228943,1.7801395654678345,5.055897235870361,0.6392604006044953,0.7595238095238095,0.9375,0.7773214285714286,0.7652950876794972,0.7532687467875657,0.7412424058956343,False,"你有本事什么玩意儿,我弄你。他说就你这样的还不着急。你现在都是重点观察对象了,你知道不?天天袭了马刷,你说你那哪有一点学生的样啊?",你耳朵那什么玩意儿？无脑，给我说，就你这样的还不着急？你现在都是重点观察对象了，你知道不？天天吸了马哈，你说你哪有一点学生的样子？,Chinese,"gender: male; age: elderly; voice timbre: rough; emotion: angry; emotion intensity: high; speaking rate: moderate; pitch: low; volume: high; emphasis: emphasized; emphasized words: 你有那什么玩意儿, 弄你, 重点观察对象, 袭了马刷, 哪有一点学生的样子; pauses: momentary emphasis on '重点观察对象'"
random440_expressivespeech_319::1,random440_expressivespeech_319,analysis,3.075934910774231,1.6160212755203247,4.8663787841796875,0.808657832261752,0.8333333333333334,0.9375,0.84375,0.841282449892842,0.8388148997856838,0.8363473496785256,True,"Oh, come on. You know your girl Sophie is always on trend. I was the first one wearing Crocs. I brought the Crocs craze to America.",Oh come on! You know your girl Sophie is always on trend. I was the first one wearing Crocs. I brought the Crocs craze to America.,English,gender: female; age: adult; accent: US English; voice timbre: bright; emotion: happy; emotion intensity: high; speaking rate: moderate; pitch: medium; prosody: elevated intonation; pauses: brief pause at the end; nonverbal vocalizations: laughter
random440_deear_040::2,random440_deear_040,analysis,2.3163975238800045,1.1533128023147583,3.8769490718841553,0.9882118640648955,0.5,0.96875,0.546875,0.5956961864064896,0.6445173728129792,0.6933385592194687,False,dogs is sitting by the door,Dogs are sitting by the door.,English,gender: male; age: adult; voice timbre: breathy; emotion: neutral; emotion intensity: low; speaking rate: slow; pitch: low; volume: medium; prosody: slightly monotone; pauses: long pause between phrases
random440_deear_040::3,random440_deear_040,analysis,2.3089874267578123,1.1463056802749634,3.875605821609497,0.9885466058952338,0.3333333333333333,0.96875,0.396875,0.46239632725619,0.5279176545123802,0.5934389817685701,False,The dog is sitting by the door.,Dogs are sitting by the door.,English,gender: male; age: adult; voice timbre: breathy; emotion: neutral; emotion intensity: low; speaking rate: moderate; pitch: low; volume: medium; prosody: slightly slow intonation; pauses: momentary silence after the sentence
random440_expressivespeech_185::0,random440_expressivespeech_185,analysis,3.4814056873321535,1.8404226303100586,5.469943523406982,0.461693474688117,0.9333333333333333,1.0,0.9400000000000001,0.8928360141354784,0.8456720282709567,0.7985080424064351,False,"You know that wasn't a serious offer, whatever.","Hey, you know that wasn't a serious offer.",English,gender: male; age: adult; accent: US English; voice timbre: neutral; emotion: neutral; emotion intensity: low; speaking rate: moderate; pitch: medium; volume: medium; prosody: complete prosody; pauses: a brief pause at the end
random440_expressivespeech_185::2,random440_expressivespeech_185,analysis,3.466620373725891,1.8249322175979614,5.472293853759766,0.47617509900822946,0.8666666666666667,0.9375,0.87375,0.8347008432341563,0.7956516864683125,0.756602529702469,False,"You know that wasn't a serious offer after all, oh, right?","Hey, you know that wasn't a serious offer.",English,gender: male; age: adult; accent: US English; voice timbre: bright; emotion: neutral; emotion intensity: low; speaking rate: moderate; pitch: high; prosody: 迢递缓说; pauses: a pause at the end
random440_expressivespeech_185::3,random440_expressivespeech_185,analysis,3.4668708086013793,1.825684905052185,5.4706196784973145,0.475929404845025,0.9333333333333333,1.0,0.9400000000000001,0.8942596071511691,0.8485192143023383,0.8027788214535075,False,"Hey, you know that wasn't a serious offer, after all.","Hey, you know that wasn't a serious offer.",English,gender: male; age: adult; accent: US English; voice timbre: bright; emotion: neutral; emotion intensity: low; speaking rate: moderate; pitch: medium; volume: medium; prosody: moderate intonation; pauses: short pause at the end
random440_expressivespeech_340::0,random440_expressivespeech_340,analysis,4.34826078414917,2.9748194217681885,4.5781378746032715,0.027568361810535253,0.5,0.5625,0.50625,0.4590068361810536,0.41176367236210704,0.36452050854316065,False,我知道。所以你给自己设定这样我还挺内疚的呢老公你会可别这么干了啊。你说那账号还拘守拘守的万一啊。我说万一他练过他特别能打他在商场你可怎么办啊。,我知道，所以你你给自己摔成这样，我还挺内疚的呢。老公，你以后可别这么干了啊！你说那赵凯精瘦精瘦的，万一啊，我说万一他练过，他特别能打，他再伤着你可怎么办啊？,Chinese,Speak naturally in a neutral voice.
