round,role,group_id,rank,cost,unit,source_jsonl
6,Captioner,random440_deear_049,6,590,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_007,7,616,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_235,0,652,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_157,1,708,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_063,2,681,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_089,3,622,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_113,4,574,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_020,5,669,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_028,6,503,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_deear_084,7,553,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_093,0,646,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_222,1,654,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_deear_015,2,729,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_deear_083,3,523,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_deear_096,4,550,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_219,5,544,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_deear_082,6,564,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_208,7,706,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_035,0,677,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_147,1,746,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_266,2,541,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_188,3,758,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_045,4,762,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_deear_092,5,569,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_019,6,708,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_313,7,931,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_deear_047,0,661,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_069,1,613,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_deear_024,2,766,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_187,3,548,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_088,4,607,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_009,5,665,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_168,6,670,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_252,7,597,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_095,0,693,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_090,1,493,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_053,2,626,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_165,3,577,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_deear_010,4,579,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_312,5,744,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_057,6,658,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_309,7,852,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_076,0,758,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_292,1,788,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_148,2,635,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_111,3,618,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_016,4,764,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_deear_016,5,891,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_138,6,880,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_254,7,607,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_deear_087,0,821,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_246,1,602,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_338,2,640,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_215,3,899,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_031,4,646,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_068,5,683,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_310,6,657,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_101,7,873,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_deear_014,0,708,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_041,1,877,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_319,2,807,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_deear_040,3,599,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_185,4,554,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_340,5,695,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_294,6,708,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_270,7,650,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_334,0,947,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_080,1,865,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_329,2,630,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_110,3,1058,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_180,4,747,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_107,5,685,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_025,6,613,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_096,7,777,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_deear_030,0,621,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_315,1,766,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_265,2,604,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_027,3,553,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_155,4,460,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_010,5,643,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_295,6,590,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_150,7,631,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_211,0,596,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_deear_062,1,564,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_026,2,882,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_102,3,803,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_deear_080,4,523,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_137,5,622,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_074,6,835,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_073,7,734,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_233,0,728,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_128,1,543,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_279,2,683,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_146,3,648,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_223,4,525,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_deear_078,5,451,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_055,6,528,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_098,7,539,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_003,0,630,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_144,1,552,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_217,2,746,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_321,3,707,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_230,4,873,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_deear_002,5,865,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_210,6,737,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_105,7,543,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_199,0,794,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_065,1,626,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_195,2,682,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_200,3,766,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_005,4,853,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_237,5,537,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_317,6,735,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_280,7,702,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_deear_038,0,512,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_038,1,913,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_056,2,677,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_216,3,630,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_260,4,822,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_311,5,506,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_103,6,700,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_024,7,756,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
6,Captioner,random440_expressivespeech_296,0,755,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_006/collections/round_006_audio_caption_rollout.output.jsonl
