trajectory,round,task,metric,value,status,error,source
midasheng_rewardv2,r4,speaker,bleu_4,6.586796339832811e-15,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,speaker,rouge_l,0.303174914741978,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,speaker,meteor,0.14378035666347033,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,speaker,spider,0.14411117508344065,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,speaker,fense,0.7811803288259551,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,speaker,bertscore,0.679588258266449,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,speaker,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [86] at entry 1",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,style,bleu_4,0.017282307268710516,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,style,rouge_l,0.3850850467717478,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,style,meteor,0.14667929905171498,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,style,spider,0.16480485597874248,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,style,fense,0.7231526621949061,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,style,bertscore,0.702045738697052,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,style,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [79] at entry 2",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,emotion,bleu_4,1.091922412194697e-14,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,emotion,rouge_l,0.14070583381306082,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,emotion,meteor,0.06540844106087994,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,emotion,spider,0.06689873357276616,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,emotion,fense,0.7964827355169273,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,emotion,bertscore,0.5947122573852539,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,emotion,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [105] at entry 2",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,overall,bleu_4,1.1128858272162656e-06,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,overall,rouge_l,0.2698014536893781,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,overall,meteor,0.09442050728967284,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,overall,spider,0.05484522504772144,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,overall,fense,0.8748294346656375,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,overall,bertscore,0.6899964809417725,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r4,overall,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [78] at entry 5",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r4
midasheng_rewardv2,r5,speaker,bleu_4,2.48720818245356e-07,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,speaker,rouge_l,0.30263836791079846,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,speaker,meteor,0.14323988749682198,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,speaker,spider,0.14381377712609594,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,speaker,fense,0.7847078342861682,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,speaker,bertscore,0.6795582175254822,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,speaker,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [86] at entry 1",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,style,bleu_4,0.01732180651144071,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,style,rouge_l,0.3820157363307361,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,style,meteor,0.14670828055929644,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,style,spider,0.16244963270270793,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,style,fense,0.726162870678647,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,style,bertscore,0.7023636102676392,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,style,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [79] at entry 2",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,emotion,bleu_4,1.0733019470570404e-14,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,emotion,rouge_l,0.13568223803128285,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,emotion,meteor,0.0642423303055351,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,emotion,spider,0.06415789453959571,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,emotion,fense,0.7956821525603641,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,emotion,bertscore,,unavailable,"Unable to create tensor, you should probably activate truncation and/or padding with 'padding=True' 'truncation=True' to have batched tensors with the same length. Perhaps your features (`input_ids` in this case) have excessive nesting (inputs type `list` where type `int` is expected).",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,emotion,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [265] at entry 3",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,overall,bleu_4,1.0683543363997527e-06,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,overall,rouge_l,0.2691760789043459,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,overall,meteor,0.09439147116292566,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,overall,spider,0.05455133220518298,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,overall,fense,0.8737348503649945,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,overall,bertscore,0.6914123296737671,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r5,overall,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [78] at entry 5",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r5
midasheng_rewardv2,r6,speaker,bleu_4,2.4677364828031886e-07,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,speaker,rouge_l,0.3048182497155451,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,speaker,meteor,0.14413519330735805,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,speaker,spider,0.146153751058469,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,speaker,fense,0.7894625640397493,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,speaker,bertscore,0.6791568994522095,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,speaker,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [86] at entry 1",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,style,bleu_4,2.5835541904012905e-06,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,style,rouge_l,0.3838581433152406,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,style,meteor,0.14745504146496308,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,style,spider,0.16363801022542068,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,style,fense,0.7223807918926544,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,style,bertscore,0.7031599283218384,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,style,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [79] at entry 2",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,emotion,bleu_4,1.089885237698525e-14,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,emotion,rouge_l,0.1407126625934207,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,emotion,meteor,0.06515257674837406,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,emotion,spider,0.06678551968190657,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,emotion,fense,0.7975914293277319,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,emotion,bertscore,,unavailable,"Unable to create tensor, you should probably activate truncation and/or padding with 'padding=True' 'truncation=True' to have batched tensors with the same length. Perhaps your features (`input_ids` in this case) have excessive nesting (inputs type `list` where type `int` is expected).",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,emotion,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [265] at entry 3",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,overall,bleu_4,1.1942930682145973e-06,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,overall,rouge_l,0.272588815769133,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,overall,meteor,0.094919194904248,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,overall,spider,0.05559014310949164,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,overall,fense,0.8750121326907551,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,overall,bertscore,0.6911493539810181,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r6,overall,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [78] at entry 5",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r6
midasheng_rewardv2,r7,speaker,bleu_4,2.4539624751320414e-07,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,speaker,rouge_l,0.30493458803293677,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,speaker,meteor,0.1447990440884255,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,speaker,spider,0.1464677688675394,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,speaker,fense,0.7823412926967062,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,speaker,bertscore,0.6801990270614624,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,speaker,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [86] at entry 1",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,style,bleu_4,0.01732407585704438,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,style,rouge_l,0.3829177049654161,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,style,meteor,0.14626663249667163,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,style,spider,0.16338657797196757,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,style,fense,0.7203987673349861,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,style,bertscore,0.701784074306488,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,style,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [79] at entry 2",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,emotion,bleu_4,1.0868858115963347e-14,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,emotion,rouge_l,0.13707834930585988,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,emotion,meteor,0.06379075166373051,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,emotion,spider,0.06575667581818606,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,emotion,fense,0.7964810239984434,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,emotion,bertscore,,unavailable,"Unable to create tensor, you should probably activate truncation and/or padding with 'padding=True' 'truncation=True' to have batched tensors with the same length. Perhaps your features (`input_ids` in this case) have excessive nesting (inputs type `list` where type `int` is expected).",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,emotion,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [267] at entry 3",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,overall,bleu_4,1.1315283632990422e-06,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,overall,rouge_l,0.2705341964966131,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,overall,meteor,0.09436061985966349,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,overall,spider,0.055117517156564565,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,overall,fense,0.8733430550004484,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,overall,bertscore,0.690026581287384,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r7,overall,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [78] at entry 5",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r7
midasheng_rewardv2,r8,speaker,bleu_4,2.450334806747274e-07,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,speaker,rouge_l,0.30333991033168817,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,speaker,meteor,0.14335400929846673,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,speaker,spider,0.14571402800715166,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,speaker,fense,0.7833428695326706,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,speaker,bertscore,0.6789167523384094,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,speaker,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [86] at entry 1",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,style,bleu_4,2.5599648450315366e-06,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,style,rouge_l,0.3862721960863478,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,style,meteor,0.14822012560245118,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,style,spider,0.1652864374218877,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,style,fense,0.7204999780766145,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,style,bertscore,0.7034667134284973,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,style,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [79] at entry 2",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,emotion,bleu_4,1.0914744463034008e-14,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,emotion,rouge_l,0.13861957023606297,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,emotion,meteor,0.06504089827327897,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,emotion,spider,0.06610351973267685,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,emotion,fense,0.7968669677843635,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,emotion,bertscore,,unavailable,"Unable to create tensor, you should probably activate truncation and/or padding with 'padding=True' 'truncation=True' to have batched tensors with the same length. Perhaps your features (`input_ids` in this case) have excessive nesting (inputs type `list` where type `int` is expected).",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,emotion,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [267] at entry 3",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,overall,bleu_4,1.155047379411799e-06,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,overall,rouge_l,0.2716123326592165,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,overall,meteor,0.09459920787177196,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,overall,spider,0.05538482841029622,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,overall,fense,0.8747439465725465,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,overall,bertscore,0.6914522647857666,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
midasheng_rewardv2,r8,overall,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [78] at entry 5",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv2_r8
